transaction_id,user_id,country,transaction_date,amount,payment_method
3048002,3048,France,2022-12-07,633.25,PayPal
1029002,1029,India,2024-12-20,828.86,PayPal
9511003,9511,India,2024-09-07,247.09,Card
8485001,8485,France,2024-12-18,198.63,PayPal
8269003,8269,USA,2024-11-30,103.28,Card
1803001,1803,Korea,2024-12-23,265.1,Card
8607003,8607,Italy,2024-06-12,768.15,Card
5622005,5622,Mexico,2023-03-25,543.06,Card
3796002,3796,China,2024-01-28,3.17,Card
3690004,3690,India,2024-11-16,361.67,Card
4934003,4934,China,2024-12-14,37.4,Card
9138001,9138,Italy,2024-11-22,623.42,PayPal
5359006,5359,France,2025-02-21,302.23,Card
3513009,3513,USA,2024-05-05,632.62,Card
4832004,4832,France,2024-04-25,191.71,PayPal
1317002,1317,Italy,2024-06-28,711.72,PayPal
9570001,9570,USA,2023-04-16,322.11,PayPal
3817002,3817,China,2023-04-10,694.58,Card
6862005,6862,Brazil,2024-11-07,174.29,PayPal
1131002,1131,China,2024-12-29,722.99,Card
8302003,8302,Germany,2024-02-10,558.34,Card
6466005,6466,India,2025-02-11,355.64,PayPal
6877001,6877,France,2024-07-29,92.73,PayPal
383600008,3836,Italy,2025-02-17,594.07,ApplePay
959005,959,Korea,2024-12-30,230.95,PayPal
3450009,3450,Germany,2023-07-20,606.81,PayPal
4932001,4932,Mexico,2024-07-31,355.52,PayPal
5565005,5565,India,2023-05-11,386.92,PayPal
8846001,8846,India,2023-12-10,717.12,Card
4969003,4969,China,2024-06-04,705.89,Card
8937009,8937,Brazil,2023-07-16,447.1,Card
3884004,3884,Germany,2024-12-12,81.45,Card
382200002,3822,USA,2024-11-21,3.27,ApplePay
2021004,2021,Brazil,2024-12-25,966.54,Card
1838009,1838,Brazil,2024-01-31,976.61,PayPal
988500002,9885,USA,2025-01-26,241.79,ApplePay
1131010,1131,China,2025-01-19,117.57,Card
6055002,6055,Italy,2022-08-21,927.4,Card
772094468,3454,France,1970-01-01,180.59,Card
85900006,859,Germany,2024-05-05,980.76,ApplePay
8779008,8779,India,2023-12-10,891.18,PayPal
4671010,4671,India,2024-07-11,778.6,PayPal
4546002,4546,Japan,2023-07-22,463.58,Card
1376010,1376,France,2023-11-10,228.43,Card
5784004,5784,Mexico,2024-02-05,334.41,PayPal
6803005,6803,Mexico,2024-01-29,254.77,PayPal
3454004,3454,France,2024-08-17,889.24,PayPal
6440003,6440,Korea,2024-01-23,176.98,Card
1350001,1350,Germany,2025-03-06,500.2,PayPal
317200004,3172,Korea,2024-04-19,80.18,ApplePay
7782004,7782,France,2023-04-16,330.75,PayPal
4463001,4463,Japan,2024-03-25,322.07,PayPal
7655007,7655,Germany,2025-03-06,799.93,PayPal
7784002,7784,Korea,2024-12-16,965.43,Card
1717005,1717,Korea,2024-08-11,483.23,PayPal
4447002,4447,Germany,2025-01-01,623.65,PayPal
912800002,9128,Japan,2024-03-30,728.58,ApplePay
2484002,2484,Brazil,2024-11-10,509.84,PayPal
995003,995,India,2023-11-24,331.0,Card
8335003,8335,Germany,2024-09-15,142.93,PayPal
6439001,6439,India,2024-10-08,402.11,PayPal
301600001,3016,Korea,2024-11-11,841.03,ApplePay
5885005,5885,India,2022-06-30,620.32,Card
138800001,1388,Korea,2025-01-18,54.51,ApplePay
9520003,9520,France,2023-09-08,825.9,PayPal
3163003,3163,USA,2024-08-10,76.97,Card
4694002,4694,Brazil,2023-01-06,66.55,PayPal
8844008,8844,France,2024-12-09,526.9,PayPal
9341005,9341,Korea,2025-02-20,60.83,PayPal
1690006,1690,Italy,2024-04-24,961.75,Card
317008,317,Germany,2024-11-25,950.42,PayPal
4307001,4307,Mexico,2024-07-18,372.08,Card
3096005,3096,Korea,2024-07-31,330.26,Card
4911007,4911,France,2023-02-05,88.03,PayPal
3450001,3450,Germany,2024-03-05,84.94,Card
4209004,4209,India,2025-02-06,73.67,PayPal
9395007,9395,France,2024-10-19,596.73,Card
4496004,4496,India,2023-10-13,2.1,PayPal
639200008,6392,USA,2024-07-02,120.37,ApplePay
9501001,9501,Mexico,2024-07-25,151.52,PayPal
7977003,7977,USA,2025-02-17,629.75,Card
4022001,4022,Mexico,2024-08-14,122.93,PayPal
2862001,2862,Brazil,2024-01-17,886.9,PayPal
780200003,7802,Mexico,2024-12-16,15.93,ApplePay
6977002,6977,China,2025-02-22,729.63,Card
444700491,5464,Japan,1970-01-01,425.97,PayPal
4827006,4827,Korea,2025-02-28,315.65,PayPal
2319005,2319,Korea,2024-03-05,340.26,Card
3817004,3817,China,2024-09-29,235.56,Card
3096006,3096,Korea,2024-02-15,789.91,Card
8906003,8906,China,2023-10-30,345.29,PayPal
3595003,3595,Mexico,2022-03-21,663.86,Card
315003,315,Mexico,2024-10-15,161.1,PayPal
8476001,8476,Italy,2023-10-04,723.73,Card
498004,498,Germany,2024-12-02,782.74,PayPal
1405007,1405,Mexico,2023-10-11,594.49,Card
6826003,6826,USA,2024-08-13,313.82,Card
6453007,6453,Russia,2024-10-12,474.68,PayPal
2203001,2203,Mexico,2022-12-26,109.26,Card
740287277,4562,Russia,1970-01-01,103.08,PayPal
8827002,8827,Germany,2023-11-21,807.57,PayPal
2828004,2828,Brazil,2023-01-24,501.13,PayPal
5262002,5262,China,2024-08-01,192.49,PayPal
8255001,8255,India,2024-09-21,892.16,Card
8799001,8799,France,2023-05-01,322.05,Card
382003,382,Italy,2024-08-19,304.34,PayPal
6610002,6610,USA,2023-09-17,679.56,PayPal
6196008,6196,Japan,2023-11-06,684.01,PayPal
1784002,1784,China,2025-01-08,930.75,Card
6351003,6351,Japan,2023-10-02,585.98,PayPal
3619001,3619,Korea,2024-07-16,750.97,Card
7451004,7451,USA,2024-09-07,662.65,PayPal
5757004,5757,USA,2022-09-12,882.95,Card
8926004,8926,Korea,2024-07-01,460.46,Card
412005,412,India,2024-12-19,228.8,PayPal
1515005,1515,India,2025-03-06,566.04,Card
861966541,7068,Mexico,1970-01-01,50.24,Card
155001,155,Mexico,2023-02-21,583.84,Card
6665001,6665,Korea,2022-09-08,987.32,PayPal
6776002,6776,Korea,2025-02-03,31.2,PayPal
2999006,2999,Korea,2024-10-01,514.92,PayPal
8590001,8590,Germany,2024-04-06,744.18,PayPal
3549001,3549,USA,2025-01-29,666.63,Card
3253003,3253,China,2025-01-08,788.4,PayPal
4980001,4980,Korea,2025-02-16,44.14,Card
9687007,9687,Brazil,2023-10-11,175.36,PayPal
5374004,5374,India,2024-09-28,63.1,Card
9537004,9537,Japan,2024-08-14,1.67,PayPal
890900007,8909,Brazil,2024-08-22,49.93,ApplePay
6615007,6615,Italy,2025-01-08,952.33,PayPal
9115003,9115,Korea,2024-07-18,149.47,PayPal
5584004,5584,China,2024-12-20,153.62,Card
397004,397,Russia,2025-01-30,402.74,PayPal
1973003,1973,Brazil,2024-11-22,568.81,PayPal
6011003,6011,Mexico,2024-04-03,362.1,Card
4957005,4957,Korea,2024-08-23,553.8,Card
6613004,6613,France,2023-11-25,276.31,Card
6343001,6343,China,2024-03-14,923.61,Card
9326003,9326,Korea,2023-05-01,230.82,PayPal
9573005,9573,France,2024-04-17,116.55,PayPal
9395004,9395,France,2024-04-06,438.83,PayPal
1689008,1689,Brazil,2024-06-15,252.76,Card
2072004,2072,USA,2024-10-06,852.68,PayPal
4107010,4107,France,2023-10-01,628.32,Card
4471002,4471,Brazil,2024-01-20,37.3,PayPal
2387001,2387,USA,2024-11-21,398.08,PayPal
2154006,2154,Mexico,2024-07-25,105.69,PayPal
5718005,5718,Italy,2025-01-03,124.81,Card
7899007,7899,USA,2025-02-20,778.9,PayPal
317003,317,Germany,2024-05-31,337.79,PayPal
2319003,2319,Korea,2024-11-14,414.44,Card
8476004,8476,Italy,2023-12-21,87.09,Card
4401004,4401,Germany,2023-10-30,532.86,PayPal
6653001,6653,China,2024-01-09,353.36,PayPal
8450004,8450,Germany,2024-05-05,245.87,PayPal
5031010,5031,USA,2024-03-20,195.82,Card
3504001,3504,France,2023-12-31,543.5,Card
31002,31,India,2024-07-14,270.86,PayPal
3048005,3048,France,2023-05-14,588.62,PayPal
6494003,6494,China,2023-01-31,78.92,Card
4350003,4350,Russia,2023-01-26,681.04,PayPal
4912005,4912,France,2024-01-04,17.9,PayPal
984900007,9849,Brazil,2024-08-17,685.42,ApplePay
3318009,3318,Korea,2025-02-26,157.36,PayPal
5537001,5537,Mexico,2025-01-12,30.26,Card
3185006,3185,Japan,2024-10-05,976.18,PayPal
412009,412,India,2024-08-18,642.11,PayPal
1622004,1622,India,2024-03-22,961.4,Card
3673003,3673,Russia,2024-10-10,580.78,PayPal
6776001,6776,Korea,2024-11-26,873.28,Card
9937004,9937,USA,2023-09-10,605.31,PayPal
188004,188,India,2022-09-18,521.91,PayPal
4760004,4760,France,2024-02-25,952.09,Card
96001,96,Italy,2024-12-23,452.27,Card
6045001,6045,China,2024-12-03,888.31,Card
9885001,9885,USA,2024-07-05,171.45,Card
105383397,3235,USA,1970-01-01,87.2,Card
5473006,5473,Mexico,2024-08-09,299.86,Card
3621002,3621,India,2024-02-16,709.15,PayPal
5387002,5387,Korea,2024-12-04,54.72,PayPal
1317005,1317,Italy,2024-12-18,228.18,Card
7320006,7320,China,2024-12-11,510.71,Card
4953001,4953,Italy,2024-11-22,124.79,Card
3318003,3318,Korea,2024-11-19,229.58,Card
1041002,1041,India,2024-09-01,955.45,Card
4316006,4316,Brazil,2024-01-09,285.63,PayPal
1762001,1762,Brazil,2024-12-02,235.57,Card
5387002,5387,Korea,2024-12-04,54.72,PayPal
8099008,8099,India,2023-02-08,51.47,PayPal
1838004,1838,Brazil,2024-08-12,832.72,PayPal
5980004,5980,USA,2025-01-04,152.89,PayPal
9492001,9492,China,2023-11-28,88.92,Card
68300001,683,Mexico,2024-10-27,195.29,ApplePay
7068003,7068,Mexico,2024-08-21,122.46,PayPal
2551001,2551,Japan,2022-06-20,275.75,PayPal
7017001,7017,Brazil,2024-07-18,244.46,Card
2754004,2754,Brazil,2024-03-31,919.59,Card
9706001,9706,Mexico,2024-02-13,530.63,Card
7173002,7173,France,2024-09-11,935.59,Card
188400005,1884,Italy,2024-03-20,917.32,ApplePay
348001,348,Germany,2024-09-23,104.84,PayPal
3565002,3565,Brazil,2022-04-14,874.29,Card
3921001,3921,India,2024-08-20,991.0,PayPal
175364410,2484,Brazil,1970-01-01,509.84,PayPal
9759001,9759,Japan,2024-08-17,955.07,Card
1241005,1241,Mexico,2024-06-02,120.74,PayPal
4678001,4678,Japan,2024-08-12,893.02,PayPal
898683579,9335,Japan,1970-01-01,281.78,Card
2286001,2286,Germany,2024-04-04,311.05,PayPal
6439003,6439,India,2023-05-03,357.92,PayPal
2787004,2787,USA,2024-06-17,109.25,PayPal
3454003,3454,France,2024-10-18,180.59,Card
5607001,5607,Italy,2024-01-02,768.29,Card
4316002,4316,Brazil,2024-03-23,899.6,PayPal
3053001,3053,China,2024-03-29,323.51,Card
1762004,1762,Brazil,2024-12-11,135.93,PayPal
7630003,7630,China,2024-05-11,717.2,Card
9395002,9395,France,2023-05-30,633.23,PayPal
5757002,5757,USA,2022-11-08,792.58,PayPal
9220001,9220,China,2023-01-07,464.97,PayPal
456300003,4563,France,2024-06-29,429.76,ApplePay
9395008,9395,France,2024-01-22,92.4,PayPal
3057001,3057,USA,2024-09-20,534.87,PayPal
381000001,3810,China,2024-09-14,817.59,ApplePay
2871004,2871,France,2024-01-20,654.55,PayPal
5293001,5293,USA,2022-11-10,481.76,PayPal
4269004,4269,China,2024-10-08,631.09,Card
5382004,5382,China,2023-09-16,324.48,Card
4669002,4669,Germany,2024-12-30,549.99,PayPal
2081003,2081,Mexico,2025-02-21,52.86,PayPal
4269008,4269,China,2025-02-10,116.48,PayPal
9452007,9452,Italy,2024-03-29,683.16,Card
5035003,5035,USA,2024-12-15,63.29,PayPal
446039466,3454,France,1970-01-01,531.0,Card
5618004,5618,France,2023-07-10,687.96,Card
3318001,3318,Korea,2025-03-01,490.97,Card
4384004,4384,France,2023-05-10,915.71,PayPal
8469001,8469,Germany,2024-12-12,797.95,PayPal
5724002,5724,Mexico,2024-10-06,1.84,Card
892600004,8926,Korea,2024-06-04,761.29,ApplePay
138002,138,Germany,2024-07-19,731.37,PayPal
6962001,6962,USA,2024-11-14,144.08,PayPal
9772006,9772,Russia,2023-06-16,409.14,PayPal
8246002,8246,Mexico,2024-07-04,175.46,PayPal
335010,335,France,2024-04-17,719.37,Card
1561004,1561,Germany,2025-01-13,847.27,Card
1787009,1787,China,2025-01-17,65.54,PayPal
5736001,5736,Mexico,2023-04-08,134.15,Card
6579002,6579,France,2024-02-17,331.82,Card
8115007,8115,Italy,2024-11-03,253.92,PayPal
363600009,3636,Mexico,2024-10-28,205.97,ApplePay
2614004,2614,India,2025-01-08,461.16,Card
5739001,5739,China,2024-01-16,116.51,PayPal
1689002,1689,Brazil,2024-01-15,35.49,PayPal
4291003,4291,Japan,2024-02-29,238.31,Card
2932001,2932,China,2024-12-29,288.64,Card
5747002,5747,Russia,2025-01-28,681.43,PayPal
8844006,8844,France,2025-02-05,915.59,Card
460900004,4609,India,2024-05-04,69.19,ApplePay
9098008,9098,Mexico,2023-03-08,529.67,Card
37500010,375,Brazil,2025-02-21,75.97,ApplePay
3534005,3534,Italy,2024-09-20,795.17,Card
1803007,1803,Korea,2025-01-08,830.73,Card
9115004,9115,Korea,2024-07-15,239.5,PayPal
6990001,6990,Korea,2022-11-19,596.3,Card
8385001,8385,India,2024-08-15,553.87,PayPal
5812001,5812,Brazil,2022-06-09,879.64,PayPal
6918002,6918,Russia,2023-10-30,162.8,PayPal
1571006,1571,Germany,2024-04-01,535.45,PayPal
134005,134,USA,2024-09-13,121.8,PayPal
4015005,4015,Brazil,2023-11-19,225.15,Card
9172001,9172,Germany,2022-04-09,805.05,Card
2408001,2408,Korea,2024-06-18,888.32,Card
881300009,8813,India,2024-03-26,30.08,ApplePay
111002,111,China,2025-01-01,235.64,Card
3808004,3808,Germany,2023-01-02,939.05,PayPal
6285006,6285,Germany,2023-07-06,200.14,PayPal
9221001,9221,Germany,2024-10-02,429.15,PayPal
9127006,9127,Germany,2023-04-11,801.94,PayPal
5936003,5936,Mexico,2025-03-08,0.0,Card
4447002,4447,Germany,2025-01-01,623.65,PayPal
1158009,1158,France,2024-03-13,304.33,PayPal
705784369,5757,USA,1970-01-01,513.06,ApplePay
498000006,4980,Korea,2024-11-07,549.52,ApplePay
7275001,7275,China,2024-05-30,495.3,PayPal
529007,529,Italy,2024-04-24,673.86,PayPal
3796009,3796,China,2024-06-12,956.63,PayPal
978300002,9783,USA,2024-03-01,563.67,ApplePay
3830010,3830,Germany,2024-12-26,432.83,Card
9062010,9062,Korea,2022-03-19,526.97,Card
3100005,3100,France,2024-12-04,592.25,Card
3884002,3884,Germany,2024-05-12,513.92,Card
9208002,9208,Mexico,2025-01-16,83.65,PayPal
514003,514,France,2024-09-06,593.2,Card
778000002,7780,Italy,2024-07-18,184.49,ApplePay
9151004,9151,USA,2024-11-15,132.6,Card
9233001,9233,India,2023-08-03,653.68,Card
7017006,7017,Brazil,2024-09-12,449.96,PayPal
1376004,1376,France,2023-06-17,918.54,PayPal
5910005,5910,Korea,2024-02-18,476.86,Card
567005,567,India,2025-02-11,713.65,PayPal
3822001,3822,USA,2024-12-22,259.46,Card
7667003,7667,India,2025-02-18,755.98,Card
1750002,1750,France,2024-01-10,867.11,Card
885168798,9138,Italy,1970-01-01,37.96,Card
3112005,3112,China,2024-10-24,285.88,Card
953700002,9537,Japan,2024-06-03,382.86,ApplePay
6285002,6285,Germany,2023-06-14,798.01,Card
8998005,8998,Italy,2023-01-24,10.36,Card
5747001,5747,Russia,2025-01-18,445.46,PayPal
1319002,1319,Mexico,2024-12-19,210.56,Card
183800001,1838,Brazil,2024-11-25,595.6,ApplePay
6712003,6712,Brazil,2024-04-11,112.76,Card
418003,418,France,2024-08-14,223.47,PayPal
8501006,8501,Brazil,2023-11-10,130.81,Card
3405002,3405,Mexico,2024-06-08,429.6,Card
9048004,9048,China,2024-12-29,152.29,Card
981711993,5927,Mexico,1970-01-01,595.12,PayPal
1319007,1319,Mexico,2024-10-13,304.72,PayPal
3504003,3504,France,2024-07-22,565.23,PayPal
5493004,5493,Italy,2025-02-21,408.07,Card
571800006,5718,Italy,2024-12-16,111.85,ApplePay
1571001,1571,Germany,2024-09-05,13.61,PayPal
99500002,995,India,2024-10-29,948.6,ApplePay
5922003,5922,USA,2023-11-16,616.96,PayPal
5876003,5876,USA,2023-05-31,203.29,Card
166700004,1667,France,2024-11-12,685.14,ApplePay
1750004,1750,France,2024-07-12,646.38,Card
936007,936,France,2024-12-16,628.81,Card
378007,378,China,2024-07-13,977.53,Card
466003,466,France,2024-07-25,529.29,PayPal
6131003,6131,India,2023-07-15,182.29,Card
2319006,2319,Korea,2024-06-03,189.23,Card
3128005,3128,USA,2025-02-02,69.23,Card
3621007,3621,India,2024-06-30,83.21,Card
5584005,5584,China,2024-11-16,415.08,Card
461100009,4611,USA,2024-08-21,711.8,ApplePay
6210003,6210,Mexico,2024-11-11,59.72,Card
1515008,1515,India,2025-01-29,140.99,Card
3503010,3503,Japan,2024-10-07,543.65,PayPal
5277001,5277,Japan,2022-06-03,542.66,Card
9435009,9435,USA,2023-10-07,499.28,PayPal
1041003,1041,India,2024-04-19,301.72,PayPal
3057002,3057,USA,2025-02-10,285.79,PayPal
5798004,5798,USA,2024-03-31,531.54,PayPal
9706006,9706,Mexico,2024-05-20,236.51,Card
90002,90,China,2024-08-10,355.36,Card
5927001,5927,Mexico,2024-03-18,177.21,Card
431600001,4316,Brazil,2024-10-23,983.06,ApplePay
4022002,4022,Mexico,2024-07-19,330.72,PayPal
586296732,158,Mexico,1970-01-01,207.77,PayPal
8457001,8457,Brazil,2023-05-19,335.57,Card
5846002,5846,Italy,2024-11-04,513.85,Card
8006007,8006,Germany,2023-10-29,283.79,PayPal
780200007,7802,Mexico,2025-01-05,121.57,ApplePay
2871001,2871,France,2024-09-04,288.5,Card
3235005,3235,USA,2024-08-28,975.33,PayPal
5640004,5640,Brazil,2023-10-10,383.59,Card
694004,694,China,2024-12-25,882.33,Card
3308003,3308,Korea,2024-02-12,806.4,PayPal
3822004,3822,USA,2025-02-22,294.77,PayPal
3056001,3056,USA,2025-01-09,148.48,PayPal
3192007,3192,Korea,2024-03-23,846.7,Card
860006,860,Korea,2024-11-01,465.34,Card
1584002,1584,USA,2024-04-26,249.89,PayPal
4060004,4060,China,2023-06-02,828.97,PayPal
3621003,3621,India,2024-01-25,752.61,PayPal
8471001,8471,China,2024-11-20,111.98,Card
6772002,6772,Brazil,2023-11-13,806.45,PayPal
816617441,1814,Italy,1970-01-01,928.23,PayPal
496005,496,Brazil,2024-08-06,539.6,Card
8856001,8856,India,2025-01-09,610.37,PayPal
8909003,8909,Brazil,2024-11-21,584.68,PayPal
1921001,1921,Korea,2025-02-14,924.35,PayPal
158002,158,Mexico,2025-01-20,1.75,Card
2203001,2203,Mexico,2022-12-26,109.26,Card
369000009,3690,India,2024-12-25,691.77,ApplePay
6131004,6131,India,2024-11-30,816.18,Card
6522002,6522,Brazil,2024-04-26,406.89,Card
178400008,1784,China,2025-02-04,45.08,ApplePay
7320009,7320,China,2024-08-23,189.77,Card
2679001,2679,Korea,2023-05-05,286.16,PayPal
1844001,1844,Italy,2023-09-07,720.98,Card
349400003,3494,India,2024-06-27,919.23,ApplePay
8099002,8099,India,2023-03-14,733.21,Card
3727010,3727,France,2024-11-07,854.94,PayPal
7631003,7631,Brazil,2023-12-20,935.59,PayPal
304800008,3048,France,2024-09-19,187.28,ApplePay
684161226,8722,Japan,1970-01-01,609.82,PayPal
6204003,6204,India,2024-08-15,613.18,PayPal
488600001,4886,India,2024-10-06,623.86,ApplePay
2670001,2670,USA,2023-09-16,501.37,PayPal
6505005,6505,Mexico,2024-01-03,507.91,PayPal
4209010,4209,India,2024-08-03,683.7,Card
381700001,3817,China,2024-10-27,690.94,ApplePay
3368001,3368,Brazil,2024-02-05,778.08,Card
5927006,5927,Mexico,2023-05-09,57.5,Card
881300005,8813,India,2024-06-23,205.5,ApplePay
759600008,7596,Brazil,2024-04-23,300.07,ApplePay
7771007,7771,France,2024-08-01,197.46,PayPal
959006,959,Korea,2024-09-06,746.28,PayPal
5876009,5876,USA,2023-05-25,165.88,PayPal
1743004,1743,Italy,2024-03-06,348.34,PayPal
3251005,3251,Germany,2024-11-14,451.24,Card
1631002,1631,India,2024-05-06,696.53,PayPal
5526005,5526,India,2024-08-06,165.54,Card
8099010,8099,India,2024-02-29,205.63,Card
465008,465,Germany,2022-09-19,619.25,Card
9152005,9152,Japan,2022-09-16,907.56,PayPal
103001,103,France,2024-04-24,8.25,Card
6472006,6472,Brazil,2024-12-23,562.84,PayPal
1388003,1388,Korea,2025-01-05,313.6,Card
3192003,3192,Korea,2024-04-07,324.22,PayPal
2748008,2748,USA,2025-02-25,47.26,Card
8216001,8216,Italy,2024-07-13,722.42,PayPal
5544002,5544,Germany,2024-11-20,415.48,PayPal
1376007,1376,France,2024-05-24,751.26,Card
459800002,4598,Korea,2024-03-28,204.87,ApplePay
8501002,8501,Brazil,2024-01-16,626.75,Card
4752007,4752,Korea,2023-06-05,185.07,Card
6610001,6610,USA,2024-10-16,585.84,PayPal
8783004,8783,China,2024-02-26,359.77,PayPal
5734002,5734,Italy,2024-07-15,537.92,Card
2844007,2844,Korea,2022-07-24,935.18,Card
894008,894,Russia,2024-11-21,499.93,PayPal
787400006,7874,Korea,2024-09-21,127.45,ApplePay
2156002,2156,Japan,2023-08-21,551.53,PayPal
2862008,2862,Brazil,2023-07-28,370.68,PayPal
9665001,9665,Mexico,2025-01-05,120.5,PayPal
5980001,5980,USA,2025-01-29,719.99,Card
707800001,7078,France,2024-11-07,692.66,ApplePay
5270005,5270,Brazil,2024-03-13,922.98,PayPal
2263004,2263,France,2025-02-18,422.48,PayPal
3585005,3585,Brazil,2024-04-20,217.43,Card
9380006,9380,India,2023-03-19,616.24,Card
3246007,3246,Italy,2024-12-07,529.09,Card
4209007,4209,India,2024-10-07,457.04,Card
3246009,3246,Italy,2024-09-20,489.83,PayPal
9233005,9233,India,2025-01-04,456.31,PayPal
5270009,5270,Brazil,2024-02-25,242.26,PayPal
6826001,6826,USA,2025-02-25,535.79,Card
221008,221,Brazil,2024-12-12,311.98,PayPal
2986008,2986,China,2024-10-14,671.88,Card
6612001,6612,Japan,2024-03-12,939.23,Card
1595004,1595,India,2025-01-11,371.96,Card
7320005,7320,China,2024-05-02,540.03,Card
7057004,7057,India,2024-09-20,734.39,PayPal
800288853,9098,Mexico,1970-01-01,529.67,Card
9541008,9541,India,2025-01-18,40.66,Card
7473001,7473,France,2023-01-23,211.02,Card
5493003,5493,Italy,2025-02-27,213.39,Card
8946004,8946,India,2024-12-25,18.84,Card
8397002,8397,Mexico,2023-01-12,567.88,PayPal
6826005,6826,USA,2024-08-23,245.54,Card
5387004,5387,Korea,2024-06-11,205089.175089548,PayPal
8261002,8261,Italy,2024-12-01,751.75,Card
1943002,1943,Brazil,2023-03-14,608.55,Card
839959847,3172,Korea,1970-01-01,303.87,PayPal
913800003,9138,Italy,2024-09-09,539.66,ApplePay
8316007,8316,Brazil,2024-06-07,784.66,Card
1490002,1490,Mexico,2024-05-09,301.2,Card
84000002,840,Brazil,2024-09-09,446.5,ApplePay
1453005,1453,India,2025-02-23,666.85,PayPal
1319005,1319,Mexico,2025-02-08,78.3,Card
3219009,3219,China,2023-04-25,649.33,Card
7451005,7451,USA,2025-02-11,124.47,PayPal
3736002,3736,Japan,2024-04-22,862.25,PayPal
825168396,2657,India,1970-01-01,26.8,Card
2090006,2090,Brazil,2025-02-15,321.94,Card
7019005,7019,Korea,2024-10-29,984.34,Card
5846001,5846,Italy,2025-01-28,5.93,Card
9221005,9221,Germany,2024-06-02,592.13,PayPal
1354009,1354,France,2025-02-01,948.99,Card
9504003,9504,Italy,2023-06-24,241.84,Card
9127007,9127,Germany,2022-10-23,341.33,Card
6077004,6077,India,2023-09-14,300.48,Card
3219004,3219,China,2025-01-08,258.75,Card
4107005,4107,France,2024-04-13,728.07,PayPal
6697002,6697,USA,2024-09-13,494.33,PayPal
5275004,5275,India,2023-09-09,942.62,Card
3219001,3219,China,2024-12-21,106.29,PayPal
5277002,5277,Japan,2024-02-27,669.32,PayPal
525002,525,Germany,2024-04-23,332.88,Card
388900005,3889,India,2024-05-27,953.85,ApplePay
